,precipIntensity,precipProbability,temperature,windSpeed,label
1416,0.0,0.0,41.71,1.24,0
1417,0.0,0.0,41.81,1.92,0
1418,0.0,0.0,41.04,1.4,0
1419,0.0,0.0,41.08,0.67,0
1420,0.0,0.0,41.37,0.95,0
1421,0.0,0.0,41.68,0.0,0
1422,0.0,0.0,41.98,0.4,0
1423,0.0,0.0,42.36,0.71,0
1424,0.0,0.0,42.49,0.07,0
1425,0.0,0.0,42.0,0.07,0
1426,0.0,0.0,41.18,0.24,0
1427,0.0,0.0,40.71,1.44,0
1428,0.0,0.0,42.2,2.66,0
1429,0.0,0.0,45.26,2.37,0
1430,0.0,0.0,45.41,0.98,0
1431,0.0,0.0,45.12,0.95,0
1432,0.0,0.0,45.27,1.62,0
1433,0.0,0.0,45.49,3.54,0
1434,0.0,0.0,44.82,4.91,0
1435,0.0,0.0,43.45,3.06,0
1436,0.0,0.0,42.48,4.94,0
1437,0.0,0.0,42.02,5.96,0
1438,0.0,0.0,41.24,5.18,0
1439,0.0,0.0,40.61,5.56,0
1440,0.0,0.0,27.85,1.93,1
1441,0.0,0.0,29.17,2.7,0
1442,0.0,0.0,29.47,2.44,0
1443,0.0,0.0,28.15,1.92,0
1444,0.0,0.0,27.64,2.14,0
1445,0.0,0.0,27.3,2.03,0
1446,0.0,0.0,27.7,2.23,0
1447,0.0,0.0,27.87,3.36,0
1448,0.0,0.0,28.14,2.74,0
1449,0.0,0.0,28.48,3.96,0
1450,0.0,0.0,28.77,5.65,0
1451,0.0,0.0,29.42,5.19,0
1452,0.0,0.0,30.54,5.21,0
1453,0.0,0.0,31.84,5.94,0
1454,0.0,0.0,32.04,7.15,0
1455,0.0,0.0,33.52,6.32,0
1456,0.0,0.0,34.57,6.13,0
1457,0.0,0.0,33.75,7.09,0
1458,0.0,0.0,32.58,6.58,0
1459,0.0,0.0,32.45,6.5,0
1460,0.0,0.0,32.08,5.19,0
1461,0.0,0.0,31.78,3.75,0
1462,0.0,0.0,31.51,2.81,0
1463,0.0,0.0,31.61,2.35,1
1464,0.0,0.0,32.1,2.06,1
1465,0.0,0.0,32.37,3.6,1
1466,0.0,0.0,32.87,3.92,1
1467,0.0,0.0,33.1,4.67,1
1468,0.0,0.0,33.1,4.55,1
1469,0.0,0.0,33.06,3.93,1
1470,0.0,0.0,33.14,5.28,1
1471,0.0,0.0,33.21,6.85,1
1472,0.0,0.0,33.08,8.51,1
1473,0.0,0.0,33.06,5.18,0
1474,0.0,0.0,31.98,7.91,0
1475,0.0,0.0,32.33,8.45,0
1476,0.0,0.0,32.86,8.85,0
1477,0.0,0.0,33.71,9.99,0
1478,0.001,0.12,33.87,8.08,0
1479,0.008,0.54,33.93,9.67,0
1480,0.005,0.75,34.14,9.96,0
1481,0.006999999999999999,0.75,33.58,9.7,0
1482,0.001,0.13,32.18,9.18,0
1483,0.0,0.0,31.77,8.3,0
1484,0.0,0.0,30.36,6.65,0
1485,0.0,0.0,30.21,8.49,0
1486,0.0,0.0,30.12,8.72,0
1487,0.0,0.0,29.55,7.21,0
1488,0.0,0.0,29.4,5.87,0
1489,0.0,0.0,29.8,6.62,0
1490,0.0,0.0,29.52,7.27,0
1491,0.0,0.0,29.18,7.38,0
1492,0.0,0.0,29.11,6.85,0
1493,0.0,0.0,28.85,8.88,0
1494,0.0,0.0,28.82,7.57,0
1495,0.0,0.0,29.06,8.43,0
1496,0.0,0.0,28.82,7.98,0
1497,0.0,0.0,28.11,8.58,1
1498,0.0,0.0,28.53,9.11,1
1499,0.0,0.0,43.95,11.89,0
1500,0.0,0.0,43.13,10.77,0
1501,0.0,0.0,42.66,11.3,0
1502,0.0,0.0,42.67,12.94,0
1503,0.0,0.0,41.84,7.46,0
1504,0.0,0.0,41.45,7.26,0
1505,0.0,0.0,42.29,9.36,0
1506,0.0,0.0,42.4,8.04,0
1507,0.0,0.0,42.48,5.4,0
1508,0.0,0.0,42.69,5.89,0
1509,0.0,0.0,42.39,5.96,0
1510,0.0,0.0,42.33,6.19,0
1511,0.0,0.0,42.12,5.29,0
1512,0.0,0.0,41.96,5.65,0
1513,0.0,0.0,41.36,5.87,0
1514,0.0,0.0,40.63,4.92,0
1515,0.0,0.0,40.91,6.88,0
1516,0.0,0.0,41.26,6.55,0
1517,0.0,0.0,41.27,6.88,0
1518,0.0,0.0,41.85,6.29,0
1519,0.0,0.0,42.65,8.41,0
1520,0.0,0.0,43.24,8.71,0
1521,0.0,0.0,44.46,10.37,0
1522,0.0,0.0,44.48,11.05,0
1523,0.0,0.0,44.69,7.67,0
1524,0.0,0.0,44.48,8.08,0
1525,0.0,0.0,44.27,10.55,0
1526,0.0,0.0,44.09,8.57,0
1527,0.0,0.0,43.65,9.94,0
1528,0.0,0.0,43.27,6.16,0
1529,0.0,0.0,42.81,5.84,0
1530,0.0,0.0,43.15,5.2,0
1531,0.0,0.0,42.76,4.52,0
1532,0.0,0.0,42.72,5.03,0
1533,0.0,0.0,42.5,4.39,0
1534,0.0,0.0,42.51,5.26,0
1535,0.0,0.0,42.4,5.12,0
1536,0.0,0.0,42.2,4.93,0
1537,0.0,0.0,42.27,6.85,0
1538,0.0,0.0,42.16,4.67,0
1539,0.0,0.0,41.12,5.52,0
1540,0.0,0.0,40.94,5.43,0
1541,0.0,0.0,41.08,5.2,0
1542,0.0,0.0,41.54,5.86,0
1543,0.0,0.0,42.86,7.11,0
1544,0.0,0.0,43.52,8.53,0
1545,0.0,0.0,43.81,8.43,0
1546,0.0,0.0,48.21,16.54,1
1547,0.0,0.0,49.38,17.73,1
1548,0.0,0.0,49.52,18.76,1
1549,0.0,0.0,50.27,18.59,1
1550,0.0,0.0,50.37,18.06,1
1551,0.0,0.0,50.26,16.61,1
1552,0.0,0.0,50.37,16.75,1
1553,0.0,0.0,51.12,16.5,1
1554,0.0,0.0,51.53,14.89,1
1555,0.0,0.0,51.67,21.12,1
1556,0.0,0.0,52.0,21.82,1
1557,0.0,0.0,52.49,23.67,1
1558,0.0,0.0,53.37,22.36,1
1559,0.0,0.0,53.31,22.89,1
1560,0.0,0.0,53.38,21.06,1
1561,0.0,0.0,53.45,24.43,1
1562,0.0,0.0,53.39,22.43,1
1563,0.0,0.0,53.22,24.96,1
1564,0.0,0.0,55.29,19.31,1
1565,0.0,0.0,56.12,17.01,1
1566,0.0,0.0,55.14,17.91,1
1567,0.0,0.0,55.2,18.47,1
1568,0.0,0.0,54.46,17.2,1
1569,0.0,0.0,53.51,17.49,1
1570,0.0,0.0,53.43,16.33,1
1571,0.0,0.0,53.42,17.66,1
1572,0.0,0.0,52.99,14.2,1
1573,0.0,0.0,53.19,16.65,1
1574,0.0,0.0,53.06,15.39,1
1575,0.0,0.0,53.24,16.23,1
1576,0.0,0.0,53.14,15.37,1
1577,0.0,0.0,53.04,13.57,1
1578,0.0,0.0,52.96,13.94,1
1579,0.0,0.0,52.86,11.32,1
1580,0.0,0.0,51.74,12.69,1
1581,0.0,0.0,52.04,12.36,1
1582,0.0,0.0,51.65,11.89,1
1583,0.0,0.0,51.76,15.52,1
1584,0.0,0.0,52.27,17.2,1
1585,0.0,0.0,53.16,17.98,1
1586,0.0,0.0,53.85,18.51,1
1587,0.0,0.0,54.02,19.69,1
1588,0.0,0.0,54.7,17.94,1
1589,0.0,0.0,54.76,20.25,1
1590,0.0,0.0,53.89,18.27,1
1591,0.0,0.0,53.45,16.84,1
1592,0.0,0.0,52.42,14.71,1
1593,0.0,0.0,51.49,13.49,1
1594,0.0,0.0,51.12,13.88,1
1595,0.0,0.0,50.35,10.39,1
1596,0.0,0.0,50.38,11.29,1
1597,0.0,0.0,49.94,9.28,1
1598,0.0,0.0,49.36,9.96,1
1599,0.0,0.0,49.52,10.22,1
1600,0.0,0.0,49.2,11.52,1
1601,0.0,0.0,49.84,11.69,1
1602,0.0,0.0,49.71,12.72,1
1603,0.0,0.0,49.46,12.51,1
1604,0.0,0.0,48.78,12.78,1
1605,0.0,0.0,48.02,13.64,1
1606,0.0,0.0,48.09,19.1,1
1607,0.0,0.0,48.18,17.75,1
1608,0.0,0.0,48.22,19.61,1
1609,0.0,0.0,49.29,20.34,1
1610,0.0,0.0,49.86,18.59,1
1611,0.0,0.0,45.72,10.15,0
1612,0.0,0.0,44.0,9.81,0
1613,0.0,0.0,43.71,7.43,0
1614,0.0,0.0,41.91,5.26,0
1615,0.0,0.0,41.01,5.06,0
1616,0.0,0.0,39.48,5.09,0
1617,0.0,0.0,38.53,5.28,0
1618,0.0,0.0,37.14,4.43,0
1619,0.0,0.0,35.69,4.4,0
1620,0.0,0.0,34.87,3.55,0
1621,0.0,0.0,34.01,2.92,0
1622,0.0,0.0,33.43,3.5,0
1623,0.0,0.0,31.68,3.54,0
1624,0.0,0.0,31.97,4.71,0
1625,0.0,0.0,31.82,0.71,0
1626,0.0,0.0,34.03,3.4,0
1627,0.0,0.0,38.6,3.27,0
1628,0.0,0.0,42.66,3.05,0
1629,0.0,0.0,45.63,3.57,0
1630,0.0,0.0,47.39,5.43,0
1631,0.0,0.0,48.49,6.66,0
1632,0.0,0.0,48.42,6.65,0
1633,0.0,0.0,48.03,6.33,0
1634,0.0,0.0,43.62,4.0,0
1635,0.0,0.0,40.35,5.15,0
1636,0.0,0.0,38.66,6.19,0
1637,0.0,0.0,36.53,5.39,0
1638,0.0,0.0,35.91,4.23,0
1639,0.0,0.0,36.29,5.95,0
1640,0.0,0.0,37.42,7.59,0
1641,0.0,0.0,38.02,5.06,0
1642,0.0,0.0,38.5,4.73,0
1643,0.0,0.0,39.46,4.5,0
1644,0.0,0.0,41.17,5.89,0
1645,0.0,0.0,41.72,4.12,0
1646,0.0,0.0,42.72,4.66,0
1647,0.0,0.0,42.46,4.26,0
1648,0.0,0.0,43.99,6.58,0
1649,0.0,0.0,44.82,6.05,0
1650,0.0,0.0,45.79,8.83,0
1651,0.0,0.0,45.78,7.77,0
1652,0.0,0.0,47.78,10.01,0
1653,0.0,0.0,47.79,9.58,0
1654,0.0,0.0,49.97,9.84,0
1655,0.0,0.0,51.51,11.63,0
1656,0.0,0.0,50.62,10.42,0
1657,0.0,0.0,47.97,9.17,0
1658,0.0,0.0,54.43,2.74,0
1659,0.0,0.0,51.36,3.62,0
1660,0.0,0.0,50.04,4.68,0
1661,0.0,0.0,49.09,5.9,0
1662,0.0,0.0,48.07,4.35,0
1663,0.0,0.0,48.01,3.41,0
1664,0.0,0.0,47.26,3.31,0
1665,0.0,0.0,46.49,3.26,0
1666,0.0,0.0,47.91,3.77,0
1667,0.0,0.0,50.28,4.28,0
1668,0.0,0.0,55.42,6.47,0
1669,0.0,0.0,60.65,6.54,0
1670,0.0,0.0,61.44,6.5,0
1671,0.0,0.0,66.62,7.54,0
1672,0.0,0.0,69.91,10.64,0
1673,0.0,0.0,71.77,9.8,0
1674,0.0,0.0,73.29,9.91,0
1675,0.0,0.0,73.91,10.07,0
1676,0.0,0.0,74.97,10.81,0
1677,0.0,0.0,74.79,10.76,0
1678,0.0,0.0,72.88,7.78,0
1679,0.0,0.0,70.87,7.0,0
1680,0.0,0.0,67.84,6.62,0
1681,0.0,0.0,63.67,8.18,0
1682,0.0,0.0,61.11,4.76,0
1683,0.0,0.0,59.8,4.76,0
1684,0.0,0.0,57.47,3.77,0
1685,0.0,0.0,57.02,4.31,0
1686,0.0,0.0,57.27,3.79,0
1687,0.0,0.0,57.21,4.35,0
1688,0.0,0.0,57.09,2.5,0
1689,0.001,0.49,55.42,3.01,0
1690,0.002,0.49,55.43,4.09,0
1691,0.001,0.11,56.18,4.58,0
1692,0.0,0.0,57.51,6.92,0
1693,0.003,0.33,58.42,5.41,0
1694,0.001,0.13,62.18,4.71,0
1695,0.003,0.23,63.78,5.59,0
1696,0.008,0.47,68.06,4.97,0
1697,0.0,0.0,73.18,8.27,0
1698,0.0,0.0,73.02,10.38,0
1699,0.0,0.0,72.64,10.1,0
1700,0.0,0.0,71.66,9.49,0
1701,0.0,0.0,70.04,8.03,0
1702,0.0,0.0,69.72,8.78,0
1703,0.0,0.0,68.38,3.87,0
1704,0.0,0.0,66.84,4.2,0
1705,0.0,0.0,56.63,15.31,1
1706,0.0,0.0,58.43,15.85,1
1707,0.0,0.0,58.34,14.7,1
1708,0.0,0.0,58.66,15.87,0
1709,0.0,0.0,59.48,14.53,0
1710,0.0,0.0,62.78,15.28,0
1711,0.0,0.0,63.25,14.61,0
1712,0.0,0.0,62.31,13.43,0
1713,0.0,0.0,59.71,13.29,0
1714,0.0,0.0,57.75,13.4,0
1715,0.0,0.0,56.41,9.45,0
1716,0.0,0.0,55.31,9.08,0
